"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"MF","GO:0008235","metalloexopeptidase activity","1/7","51/11705",0.0301116137187306,0.050186022864551,0.0166028947822575,"ACE",1
"MF","GO:0004197","cysteine-type endopeptidase activity","1/7","75/11705",0.0440106585274959,0.0700169567482889,0.0231635044881557,"CTSH",1
"MF","GO:0042562","hormone binding","1/7","80/11705",0.0468847010645591,0.0708831216566505,0.0234500552849069,"CTSH",1
"MF","GO:0000149","SNARE binding","1/7","83/11705",0.0486055691359889,0.0708831216566505,0.0234500552849069,"STX4",1
"MF","GO:0008234","cysteine-type peptidase activity","1/7","92/11705",0.0537522038041677,0.0738939571330601,0.0244461211568018,"CTSH",1
"MF","GO:0008144","drug binding","1/7","94/11705",0.0548926538702732,0.0738939571330601,0.0244461211568018,"ACE",1
"MF","GO:0140375","immune receptor activity","1/7","117/11705",0.0679233903201382,0.0880488393038828,0.0291289393185778,"CTSH",1
"MF","GO:0004252","serine-type endopeptidase activity","1/7","122/11705",0.0707356884261247,0.0884196105326558,0.0292516004769688,"CTSH",1
"MF","GO:0008237","metallopeptidase activity","1/7","147/11705",0.0846883477031291,0.102210074814121,0.0338138593370025,"ACE",1
"MF","GO:0061134","peptidase regulator activity","1/7","171/11705",0.0979135753974736,0.114232504630386,0.0377912045393758,"CTSH",1
"MF","GO:0030674","protein-macromolecule adaptor activity","1/7","201/11705",0.11421450122534,0.128951856222158,0.0426607644644734,"STX4",1
"MF","GO:0001664","G protein-coupled receptor binding","1/7","225/11705",0.12707282574581,0.13898590315948,0.0459802987896023,"ACE",1
"MF","GO:0060090","molecular adaptor activity","1/7","248/11705",0.139244922827317,0.147684009059275,0.0488578676587076,"STX4",1
"MF","GO:0005543","phospholipid binding","1/7","336/11705",0.184483217367963,0.189909194349374,0.0628271018900185,"DOC2A",1
"MF","GO:0035091","phosphatidylinositol binding","0/7","189/11705",1,1,0.330827067669173,"",0
